user_id,song_id,rating
439,2296,2
753,1667,1
670,752,4
628,2572,5
765,1346,2
220,638,3
704,4861,3
371,2611,2
457,2749,2
602,909,2
227,4353,2
194,2561,5
762,4433,5
714,4287,1
650,3787,2
55,1562,5
843,751,1
115,185,3
824,3380,1
79,3163,3
360,1605,3
313,3045,3
630,66,2
573,1200,2
705,4975,4
951,4417,2
320,2378,4
865,1265,1
404,2919,5
32,2951,4
961,1716,5
679,3072,2
705,1661,1
686,4669,4
491,3937,2
552,3820,5
650,476,5
265,2080,1
904,3641,4
660,710,5
111,2183,4
587,496,1
26,3974,2
237,3035,3
319,3987,1
723,3881,2
954,300,2
296,4212,2
139,4824,2
439,4248,2
851,191,5
594,916,2
565,1266,5
571,2408,3
32,399,2
998,1162,4
286,2548,4
801,2439,3
683,428,2
809,4902,1
288,1453,1
331,4634,3
983,3402,2
626,4702,5
219,1953,1
908,4281,2
347,4579,3
755,3663,4
166,2350,1
255,4558,2
212,1462,4
639,1105,1
122,2198,2
969,2702,1
549,1343,2
893,2010,3
737,511,1
384,2079,5
612,2945,1
13,4490,4
248,4887,4
990,3602,3
798,4941,1
725,4389,4
825,1915,1
26,202,4
13,4164,1
28,2207,5
103,4789,2
257,747,2
478,4965,3
256,4765,5
419,2559,5
809,967,3
450,1877,5
697,4285,2
550,2393,2
660,3244,1
588,1228,3
784,4581,4
769,93,5
177,2297,5
894,1295,5
336,1316,4
224,2658,1
668,1264,2
377,1419,1
838,776,2
640,2464,3
601,4616,1
6,3657,1
698,1548,4
532,3808,3
473,1998,1
318,2898,1
46,4855,5
968,2368,1
729,84,1
699,400,3
840,974,3
956,1341,5
480,476,3
874,4937,1
100,2202,1
449,228,5
5,3998,3
420,329,5
566,3145,1
95,2240,3
895,4167,1
757,1710,1
671,570,1
93,3303,5
551,4646,4
27,1137,4
875,2650,1
525,4665,5
266,3297,1
33,3491,5
493,2142,3
918,697,4
383,2333,1
317,2499,2
187,611,3
910,1039,5
973,3697,5
72,1059,3
295,2890,5
367,2032,2
701,4067,3
977,4124,5
722,4823,3
785,4256,5
881,4293,1
626,1380,1
165,4395,1
135,328,3
458,1665,1
301,2057,3
452,294,5
958,309,4
625,3550,5
417,4448,1
712,1703,5
65,4618,2
386,3224,1
340,3737,2
190,2472,3
438,2525,5
586,2050,4
670,4541,1
46,4857,2
53,669,2
632,4613,5
94,796,2
413,270,4
876,1418,1
163,325,4
62,3473,3
417,1453,4
142,2179,3
988,1371,3
978,3582,5
305,4414,5
379,291,3
58,350,5
488,3698,1
961,2004,2
132,3523,1
437,2408,5
529,2583,3
901,1930,3
171,1185,1
520,4592,3
453,2134,5
77,1670,3
287,4598,4
780,4737,5
222,3320,5
146,549,2
384,2467,3
480,4370,2
214,4862,2
481,298,5
843,1694,4
195,3768,1
170,2690,2
797,2333,2
376,886,2
258,2463,2
453,3187,5
139,4802,1
110,120,5
621,1681,4
670,222,3
190,2982,5
763,1635,4
674,562,4
707,4470,4
160,1020,1
12,3288,4
575,479,4
495,4805,2
214,4701,1
181,3643,2
317,1698,4
102,1549,4
369,770,4
784,3199,2
61,647,1
30,1489,5
939,4287,5
356,2469,3
374,4184,4
844,1778,3
274,2049,3
361,2648,4
247,623,3
900,4796,2
876,3059,3
901,972,4
34,509,4
46,4864,2
736,353,5
10,1615,5
172,1570,5
491,1703,3
433,1442,2
357,3858,3
186,4610,3
993,869,1
850,1786,2
55,2623,4
880,199,5
118,1118,1
995,4152,2
46,2530,1
602,1788,3
818,4832,4
96,4187,4
914,1152,4
943,946,5
202,3768,1
929,4542,3
392,665,1
57,1196,2
639,2259,1
161,2194,5
597,4786,2
211,2245,2
18,3810,2
673,1528,1
408,498,1
887,4524,4
349,287,5
259,1380,4
880,2704,3
568,61,2
497,4321,1
712,1591,4
837,350,3
711,2607,4
40,1379,5
862,334,3
456,2484,1
36,4528,3
607,4241,4
132,1087,2
914,3174,1
637,374,5
899,445,4
78,559,5
196,2888,5
976,2338,2
516,2545,2
653,3839,1
617,420,5
676,2197,5
276,3744,1
670,4842,3
179,3607,3
164,2102,3
809,1913,1
666,4168,5
826,1836,2
819,620,1
470,3688,4
757,553,2
150,231,4
204,470,5
712,2415,2
721,4129,2
888,4685,3
717,1496,2
997,2926,2
991,1659,2
444,3734,4
568,2989,4
249,2343,1
820,2996,1
639,219,2
101,4783,2
300,4043,3
366,2555,4
421,500,5
347,4129,2
868,116,3
823,601,5
314,4245,1
240,4798,4
161,4905,2
898,529,5
348,670,5
304,4744,1
136,3605,2
73,1383,5
905,4659,5
381,3166,2
861,3321,5
612,483,5
283,3376,3
340,451,4
975,3111,4
880,1445,2
955,3953,1
177,3467,5
716,3394,2
98,4130,1
293,1829,4
331,74,3
64,4718,3
298,1015,4
567,396,2
811,4920,4
710,3268,1
754,3134,3
683,316,5
807,4412,1
32,4073,5
92,3178,5
88,1074,1
813,3497,1
345,999,1
701,3466,5
702,351,1
711,1069,5
946,325,3
73,993,2
392,1073,4
616,4239,4
470,440,4
944,4730,1
37,2925,5
429,1537,3
665,2541,4
951,3388,1
196,3829,2
750,2194,3
698,4059,2
869,2786,2
354,1318,5
781,4343,2
121,258,4
263,4226,5
831,641,5
155,4145,2
692,2300,5
5,4099,2
816,3609,1
219,3987,4
57,4834,5
750,41,4
407,865,1
600,561,1
729,1972,5
279,274,3
332,2934,2
194,2441,1
146,1477,3
603,2099,4
270,3821,3
415,4820,1
876,2607,2
762,533,2
399,779,3
634,2892,3
798,4484,4
923,1656,3
84,630,1
784,3231,4
560,2569,3
46,385,5
485,2387,5
932,606,3
870,2373,1
884,2654,1
553,2188,4
986,747,2
867,4407,4
955,3861,3
65,1223,3
234,771,2
410,3902,4
894,360,4
350,1929,1
673,3761,5
467,481,2
159,3734,5
203,511,2
283,2000,2
144,1963,1
534,691,2
380,4899,1
669,2278,5
253,1135,3
619,1881,3
47,1309,5
424,4615,1
131,153,2
930,1395,2
326,3084,1
308,4635,5
608,1668,5
577,2615,3
520,1170,3
243,3473,5
764,3451,3
374,888,3
854,892,4
278,1788,3
559,4671,3
81,2217,2
777,4512,2
614,3623,2
834,2812,5
955,2940,1
589,4605,5
845,4805,1
365,3593,2
892,1223,2
428,3939,5
638,4358,2
82,1361,3
102,3113,1
365,4725,4
75,947,4
556,4924,2
42,4289,2
31,2240,5
558,2315,3
141,3908,3
184,3401,2
321,784,2
284,4428,5
603,1741,2
623,3386,1
673,4152,4
200,379,2
224,4280,1
64,4170,3
294,1948,1
149,10,2
930,2411,2
973,1352,4
790,3412,1
398,4953,2
960,3248,3
192,4427,3
949,4821,2
671,3929,4
992,3681,5
944,4750,3
559,2871,3
482,3653,4
723,1448,4
628,2082,4
507,3415,1
196,922,2
730,4107,1
348,2111,1
957,4932,5
318,293,4
794,2129,5
282,4552,5
229,4346,5
778,3520,1
261,13,5
592,1144,5
870,4978,4
86,4469,2
594,1015,3
933,4746,3
259,3146,3
500,2840,5
531,4451,2
132,885,4
277,2995,3
276,2604,5
644,3366,1
371,3532,5
227,1057,4
532,2786,5
564,225,1
949,1739,2
263,3667,2
671,2366,4
963,42,1
582,1879,5
907,3080,4
511,2353,3
475,3308,1
427,1219,5
424,4949,5
782,3228,1
579,4792,2
461,3935,2
129,1393,1
737,662,5
939,2912,1
28,1972,5
254,1512,2
131,3553,3
674,2877,1
759,79,5
858,2859,4
138,4955,2
777,467,2
978,678,4
788,56,1
491,1541,2
796,4199,1
533,1810,2
608,2313,4
830,4690,5
36,3051,1
378,380,5
310,755,1
731,4863,4
751,1096,2
624,419,2
182,3109,3
322,3406,5
182,250,2
927,1413,3
125,1102,5
78,4118,2
173,4264,3
381,3546,1
368,495,3
63,579,2
851,4452,3
934,574,3
909,12,1
849,152,5
54,3738,3
504,4840,4
672,268,4
848,3147,5
952,3305,1
143,2213,4
891,524,5
508,2409,4
582,2053,3
8,2097,5
154,735,3
182,1039,2
116,4580,5
290,751,5
772,1807,2
402,3566,1
595,1599,3
81,546,5
1,1661,4
785,813,4
30,4919,5
872,2732,1
569,2717,5
235,3970,1
485,4698,5
92,4153,3
960,4305,1
759,1075,4
891,1624,5
606,2461,4
569,1040,3
291,3601,1
13,2342,1
82,2887,1
660,3361,2
138,271,1
933,4699,2
320,1094,3
225,4733,5
155,312,5
785,2243,4
274,2336,1
682,4664,1
636,3376,5
545,2140,5
367,2841,3
825,2444,1
452,3542,3
80,4098,2
628,4159,2
942,1831,4
717,1518,4
435,1317,1
263,4605,1
668,1671,4
893,3776,1
476,835,4
288,908,2
98,2086,1
516,2379,5
826,1296,3
705,3185,4
818,451,2
439,3596,4
573,4762,3
287,1555,2
699,3788,5
745,2534,4
819,4574,3
829,2727,4
774,3186,4
885,4953,3
136,2581,4
856,2136,1
825,2115,5
514,2947,1
502,2155,2
290,3159,5
965,3590,1
238,2376,2
560,1242,3
971,3249,4
742,257,3
796,927,2
425,4691,3
559,510,4
155,2463,5
917,1184,2
260,3243,2
19,138,4
429,2813,4
81,1944,3
402,282,1
22,1482,5
347,4958,2
114,3436,3
354,2193,5
911,1454,3
974,1877,4
389,155,4
240,86,4
593,862,3
364,2139,1
462,1167,4
587,4155,1
652,3880,5
192,2205,4
33,147,2
214,4614,5
62,2429,5
188,3964,3
638,4155,5
94,2766,4
940,2984,2
617,1507,1
720,1103,2
196,999,5
239,2679,2
539,154,3
432,2213,2
561,4610,5
113,408,4
222,4445,5
614,2763,3
270,1829,5
744,3221,4
237,706,3
982,1884,3
217,3368,4
457,4310,2
365,4882,3
810,4763,4
760,3189,5
890,3856,1
398,2405,1
505,77,1
277,3109,3
878,1525,1
787,3836,3
510,1659,2
233,1271,1
833,3700,2
463,404,2
360,209,1
489,3371,3
718,3076,2
69,1715,1
459,4291,4
109,3652,1
804,4575,4
327,4430,1
647,4180,2
158,4778,2
167,4870,3
830,2149,3
253,4937,3
206,4910,4
104,276,2
496,1818,2
401,2281,2
528,1564,4
522,467,2
157,1482,4
711,1846,3
691,2679,3
972,4221,1
846,4135,2
932,3593,5
501,389,5
458,115,3
75,2837,5
691,2809,2
905,3853,5
810,4598,1
204,4687,5
845,943,2
236,2592,3
364,312,2
968,4806,2
275,2089,1
532,3124,2
610,2976,3
798,1355,5
953,4123,3
460,2188,1
431,777,5
173,4744,5
728,3490,5
746,2757,4
268,2098,2
248,3119,5
215,4498,3
270,1901,2
210,1293,2
169,1407,2
81,2135,1
89,4912,4
619,3846,2
379,3422,3
3,4257,2
527,3006,1
542,2734,1
503,1371,2
723,4452,3
813,3387,3
901,1634,1
389,3015,4
992,2442,5
551,3263,4
152,1814,4
88,4487,5
23,822,3
350,1479,3
251,2239,4
888,882,3
961,1000,5
994,409,3
960,1957,1
106,2046,1
639,2689,1
565,2541,3
175,882,5
69,1125,5
826,1881,1
852,2198,4
414,858,4
65,3181,1
863,1962,5
925,3160,1
906,4298,2
554,1876,3
815,2273,4
656,1726,2
293,4002,3
168,90,5
353,2780,5
684,3747,5
830,1660,1
729,2347,4
312,4505,2
612,1519,4
737,2897,2
72,3407,1
577,256,3
639,4536,2
243,3504,2
57,159,5
345,3809,5
892,3638,5
253,4204,3
498,3929,2
643,3691,5
856,4804,3
917,2433,4
733,952,4
179,3123,5
968,1234,2
755,1923,4
677,350,5
702,2398,5
703,96,2
765,2958,2
512,1037,1
940,1516,4
670,1723,2
675,2652,3
577,643,1
434,35,3
733,1321,1
738,3339,5
997,2573,4
395,4706,5
392,3483,4
227,4328,4
653,3110,1
546,3408,5
457,4544,4
908,2788,1
782,1023,1
419,4802,1
468,821,3
796,2616,1
793,4463,1
16,1438,4
968,2619,1
229,229,3
879,2586,2
574,4713,1
361,4902,1
56,2723,2
464,1922,2
644,3208,5
770,4206,4
545,4349,5
155,3199,4
412,549,1
780,2260,3
474,3094,2
322,1267,3
808,4472,1
15,2726,2
987,1556,5
142,396,1
744,4678,1
805,1771,3
612,292,4
466,1360,4
105,3773,4
163,4912,3
934,1324,3
992,2371,1
738,1829,3
191,4091,4
153,4831,3
410,701,3
104,311,4
522,2263,4
529,1444,4
969,3513,5
708,4043,4
925,3066,2
836,1993,4
588,3632,5
120,589,2
25,2797,4
136,2608,4
449,4495,2
720,3918,5
650,2506,5
195,3954,4
591,744,5
683,4129,2
668,83,1
338,3671,1
931,4094,1
824,2085,3
114,3092,4
61,4665,3
74,4576,1
542,2620,3
508,3949,2
479,2411,5
971,2623,1
80,504,4
691,4048,3
853,37,5
985,1371,5
580,4481,1
632,1232,4
258,3798,5
795,645,5
247,2842,5
440,1422,1
423,1910,1
5,597,5
387,4747,2
338,946,2
839,4343,4
643,4884,1
455,2455,1
742,1024,4
691,3756,1
289,4493,1
117,2722,2
261,335,1
551,1067,4
980,3410,5
121,479,1
972,3449,1
935,3451,5
578,896,3
753,2725,4
5,1845,5
824,1026,1
367,1416,5
273,759,4
753,38,3
607,2371,2
364,1939,3
881,4079,4
269,3741,5
484,651,3
616,748,5
308,690,4
245,2023,2
949,1947,4
389,3703,4
730,2170,4
709,1112,3
127,4178,1
602,699,2
844,2647,3
141,2934,4
906,2384,5
69,2319,1
625,4401,5
941,1162,2
732,3171,2
836,1039,3
597,1896,1
69,3358,5
548,4143,4
921,89,2
630,3714,2
300,1224,2
736,3389,3
570,1789,3
496,1783,5
947,3222,2
401,2050,1
455,2422,3
610,3624,3
106,613,2
103,1756,1
448,3193,2
244,3436,1
449,3127,4
237,1020,2
57,1477,5
345,4492,5
551,3211,5
840,2111,5
848,3513,2
930,3584,3
807,708,5
693,4083,3
298,3815,4
165,1122,3
812,491,4
438,3165,2
644,2973,5
77,3176,2
831,3365,1
4,2412,3
959,1252,4
574,1147,2
931,4163,1
418,2159,3
913,2012,4
540,3067,4
912,1861,4
279,565,1
679,182,2
901,3943,4
53,2283,4
893,518,5
48,4297,1
252,4085,3
569,3171,4
454,1498,3
80,527,4
1000,2188,5
943,1549,2
696,2689,4
519,3198,3
177,965,3
47,2607,4
104,1472,1
349,3253,4
686,1921,5
515,4337,3
850,1651,2
594,2715,4
778,4149,2
614,562,4
698,3789,5
658,210,5
685,4906,4
175,4924,2
36,3195,5
454,914,3
144,4528,5
618,2655,4
663,3188,5
967,405,1
457,1163,1
295,3573,3
323,3440,2
934,1233,1
922,4122,3
786,3970,2
552,366,5
216,3821,2
607,443,1
488,2174,1
364,1431,4
959,2655,5
297,1951,5
70,2094,3
647,1341,2
557,3664,3
8,4660,3
716,1656,3
141,1809,1
160,4052,2
765,4454,5
229,2175,5
994,336,4
366,863,1
966,4157,1
674,4578,5
481,3035,1
458,3830,5
195,159,5
923,2701,2
450,3138,1
193,858,5
764,1882,5
246,821,1
988,2261,1
686,2672,3
249,425,1
252,3237,1
325,2759,5
646,3119,1
306,799,4
131,4151,1
27,2461,3
799,1719,3
153,4221,4
485,1595,5
212,4808,3
41,2881,1
690,2321,1
131,2170,5
550,4947,4
695,4756,2
173,530,4
961,4233,4
162,2473,5
531,3166,1
431,3617,1
120,2083,5
673,2370,2
982,2572,2
90,1681,1
570,2411,3
334,3259,2
972,2876,3
784,4933,5
540,4345,3
72,4206,3
294,2442,4
176,534,1
594,4867,2
101,743,3
758,2623,1
50,896,1
149,3678,2
829,4640,1
807,4270,4
575,3010,3
999,1133,1
698,1011,1
421,4297,2
492,2888,2
706,2913,3
195,261,2
461,4202,5
255,2071,3
256,311,3
650,3995,2
684,1503,3
66,4958,2
27,2983,1
23,2249,1
325,371,4
175,228,3
577,2213,5
6,2272,3
131,365,2
975,580,1
851,1128,2
223,2135,4
261,4354,3
320,3993,2
724,4675,5
46,3607,2
455,4604,2
510,4303,4
939,2766,4
294,2013,1
767,1540,3
64,2580,3
733,3017,3
884,4856,4
325,149,3
60,3033,1
886,1647,2
602,3027,3
191,3516,2
463,3927,1
89,3142,1
915,3556,1
272,4387,1
774,1553,2
564,2761,3
460,4199,4
13,1137,2
718,102,5
201,1143,5
255,2560,5
978,2396,5
537,1418,5
117,3935,1
131,4235,5
226,3373,5
972,2778,5
619,3363,1
737,1396,3
391,3157,5
865,4359,2
997,366,5
387,746,4
466,1791,1
795,83,5
442,819,3
957,2781,4
914,652,3
120,1608,1
33,3014,5
207,4734,4
606,4608,4
20,3624,2
983,2125,5
345,1406,2
955,1320,2
544,2964,3
371,3904,5
170,4865,1
497,4774,5
107,4125,4
231,582,1
231,4402,5
184,2970,3
162,3861,2
475,1115,5
702,2385,5
554,411,1
247,1181,1
857,596,4
653,442,5
361,4435,5
111,343,5
609,3181,3
660,842,4
813,4356,3
607,4852,3
479,298,1
317,3779,2
10,4607,4
787,269,5
255,1536,1
352,1058,3
932,3878,2
381,3303,3
509,1527,4
940,4758,2
68,1295,5
536,3032,2
10,4208,1
803,3411,3
161,4127,4
356,3935,3
932,663,2
623,3876,3
339,2794,3
462,2204,2
377,3455,2
494,4579,3
683,4082,1
978,3435,1
219,4814,5
105,3356,4
905,1263,3
521,4673,5
184,3318,4
933,1649,4
714,3734,2
378,76,1
99,1770,3
924,2801,1
927,3331,1
731,2912,1
752,4243,4
378,1759,5
269,4904,2
354,4535,1
301,3867,3
378,108,4
233,1930,2
499,4646,2
357,2595,2
651,2570,1
243,2815,2
208,973,1
86,3159,4
170,774,5
744,2286,2
405,800,3
450,2491,5
526,4858,1
992,4176,4
439,1408,3
184,1804,1
208,4603,2
573,2397,1
649,3733,1
819,4352,4
999,164,5
172,3878,2
608,2638,3
963,1133,1
823,2345,1
400,4866,3
389,1826,4
958,2810,5
961,3027,5
369,2645,3
619,3943,4
303,3710,2
459,4882,3
140,3618,3
106,43,5
592,2150,5
466,1878,2
566,2812,2
79,637,5
303,3471,3
813,591,5
249,638,1
348,1603,3
587,4762,1
791,3050,4
640,3424,1
36,2121,5
340,1313,2
985,3945,4
578,2847,1
894,2443,5
663,4334,5
793,3306,4
646,2048,4
161,1623,4
192,3288,2
968,2139,3
402,2773,4
529,1009,1
109,3743,4
476,1657,2
82,2900,4
772,480,5
140,613,2
577,3030,2
890,2637,1
931,1349,5
984,2141,4
451,681,2
947,4387,2
893,219,2
837,1829,2
948,775,5
95,3430,5
44,772,3
382,2986,1
968,3682,1
317,2512,1
184,523,5
900,4794,2
120,484,5
391,1956,4
618,745,2
279,4048,3
267,2583,2
328,2806,3
692,4098,2
721,4693,2
401,667,2
263,4377,1
73,4143,4
551,1987,5
39,3121,3
311,1649,3
75,4338,5
513,4446,4
229,4797,1
19,2326,4
409,1881,5
60,4904,1
425,2179,2
475,151,5
340,453,5
379,3542,1
353,3558,2
834,3213,2
771,2460,5
401,1064,3
552,3371,3
491,3827,3
363,1389,3
514,4947,5
658,1738,4
311,4494,2
128,420,2
940,2390,4
197,2780,5
205,4238,5
667,2828,5
184,2682,2
858,2146,1
330,712,5
791,385,4
745,4141,4
216,3411,1
992,1248,1
462,338,2
967,3594,2
591,4852,2
214,3924,5
734,2131,1
577,4992,5
350,4946,5
778,3710,4
825,3444,3
794,1475,5
227,3924,1
998,2269,4
955,2844,3
199,3764,1
933,505,1
252,1556,3
603,4990,1
900,1625,4
700,483,2
621,1519,2
75,845,1
376,876,3
706,2807,3
447,4341,1
434,673,2
362,3898,1
792,1987,5
661,3232,3
574,682,5
197,4805,5
733,3763,3
631,3368,1
617,1913,3
295,3108,4
668,3875,3
652,3782,5
763,322,1
915,2676,1
447,3164,3
721,2726,4
82,2086,1
312,2096,2
758,288,3
446,2112,3
4,2884,4
769,664,4
455,4852,1
912,2740,5
742,1674,1
597,2900,2
49,4366,2
738,4734,5
339,1035,2
62,1075,3
708,4827,3
774,3791,1
598,1993,3
234,312,1
477,79,5
838,4997,1
4,3349,2
216,487,4
230,4858,4
529,3972,1
954,4563,5
845,2766,5
531,3000,3
299,847,4
602,1503,1
65,4493,4
912,4084,5
355,83,1
792,1038,5
61,521,1
47,3509,4
478,3030,5
59,3443,3
156,264,3
499,3845,3
374,3711,2
132,1510,3
435,3288,4
981,3586,3
568,2560,2
408,4462,5
950,338,5
852,4672,3
773,4853,4
618,2423,1
444,4955,4
38,2601,3
693,2734,4
160,3451,5
453,3650,5
671,4107,3
943,1737,3
741,4733,3
235,1193,4
701,1311,1
837,4208,1
804,2185,2
667,3118,3
294,3529,3
765,3550,5
416,2620,2
24,1012,5
850,4235,3
237,2010,1
303,4715,3
561,2842,1
569,3571,2
715,181,2
606,4929,3
674,2632,3
3,826,4
304,3330,4
523,3359,5
342,4930,2
431,4607,5
127,4939,4
370,1442,4
530,193,5
342,1410,3
515,803,3
6,105,1
545,2300,2
46,4211,1
769,1985,4
485,978,2
681,457,4
458,3888,2
55,4942,2
235,617,2
195,945,1
890,4305,2
501,527,1
399,4444,2
196,3569,1
55,1289,3
678,3001,3
512,2687,3
614,4565,5
201,4677,2
485,2838,4
642,4205,3
975,3576,1
679,1187,2
179,2270,1
661,536,4
816,905,1
43,16,2
916,4915,1
746,3059,5
943,1291,4
337,4636,2
549,323,5
883,512,5
802,369,3
53,3025,4
583,4006,3
6,1944,3
587,1459,5
417,805,4
812,308,1
920,4510,5
308,4390,2
235,89,4
211,3232,1
855,2055,3
36,2563,1
99,789,2
588,4930,3
249,2435,2
269,608,4
914,4532,2
324,2441,4
992,2878,5
603,4159,3
514,3432,5
812,4501,1
848,4222,2
83,391,5
369,3278,2
354,4739,3
120,329,4
402,113,1
774,649,5
675,255,4
150,3445,1
397,352,1
200,4270,5
634,4198,5
997,2365,1
727,1160,5
804,2655,1
256,4046,2
303,714,2
995,4142,4
837,820,1
527,3414,3
244,1083,5
886,2557,5
793,206,2
165,4087,5
153,4374,4
863,3818,1
14,3105,5
310,1228,1
50,987,3
606,48,2
667,2864,5
938,895,4
164,3674,4
815,2177,3
450,569,1
2,1432,5
252,3986,4
661,2071,1
4,746,2
875,3874,5
429,2253,4
765,3733,2
460,1996,2
39,958,1
671,2430,3
793,1784,2
694,4406,5
316,1057,1
139,3584,2
405,2101,3
469,150,5
26,1772,4
972,2418,4
698,4877,2
8,3483,2
235,1885,2
958,1231,1
178,4032,1
607,588,3
956,3469,1
102,3863,4
504,214,5
477,4840,4
865,1193,4
514,747,2
143,969,5
869,1670,4
963,1015,2
660,1974,4
15,1510,2
813,3742,5
132,1430,4
314,308,5
623,4737,3
523,3460,5
540,3418,2
37,2184,4
603,1470,5
252,869,4
557,1281,2
53,2840,4
633,1585,5
391,579,2
27,753,3
39,2955,2
269,788,2
577,206,3
704,792,4
895,3959,4
915,1533,5
249,449,5
924,4167,3
594,4048,3
979,1532,1
215,3421,5
481,1095,1
778,1336,5
139,1990,2
814,4500,5
649,2713,1
68,4037,1
544,1403,4
68,2299,2
651,2640,5
482,3360,5
303,2694,5
186,360,4
67,1045,5
260,4159,2
448,2490,3
819,641,4
28,1640,2
313,1552,5
40,659,1
95,4520,1
465,857,5
669,52,5
222,1820,1
2,2310,2
888,497,1
84,79,5
466,280,4
7,4663,1
414,1014,3
615,1080,2
742,1390,1
689,3892,5
418,1992,1
596,473,1
592,997,1
323,4617,1
26,4723,1
426,174,4
236,313,2
587,815,5
28,3142,2
787,2216,1
67,762,3
363,3147,1
167,3625,3
893,379,1
527,312,3
687,2482,2
472,3714,5
171,1417,3
733,425,5
772,4753,5
649,4786,1
945,1646,2
488,2851,2
582,3432,4
359,2131,1
621,2444,1
584,4646,5
331,2129,5
432,217,5
613,3413,5
638,589,2
723,2806,5
514,103,5
448,877,1
766,1801,4
709,1867,3
325,498,4
999,1781,1
813,1872,2
525,2752,5
311,967,1
243,546,2
891,614,3
612,2975,4
768,3182,2
861,119,4
216,1385,1
501,4626,4
135,1084,2
707,4867,2
91,4380,2
554,4126,2
615,1908,3
687,1831,3
999,1964,3
256,4568,2
620,1669,4
945,1469,4
702,1215,1
532,28,2
662,3851,5
680,224,4
33,550,5
815,2374,2
240,2754,5
963,3107,5
60,4546,4
105,3519,4
307,1482,1
112,2959,4
195,61,1
777,4964,1
954,957,5
982,637,3
579,4066,3
638,3892,4
621,2124,3
423,4790,4
644,3920,3
464,3318,4
865,1701,1
767,1344,2
548,2372,4
223,313,3
457,2055,3
994,1369,2
518,3509,2
282,1459,2
928,3965,1
604,2482,5
126,1351,4
175,1710,1
913,3180,4
379,3651,1
696,4943,1
876,2336,5
475,2941,3
689,2950,1
229,1973,2
935,1964,2
126,4297,5
895,250,1
464,1268,1
627,1508,3
83,9,1
66,1510,2
403,1301,1
105,901,3
535,4299,5
148,3449,5
323,1330,5
254,2686,1
792,2035,1
988,4825,1
1000,117,4
386,3907,3
857,435,1
163,2084,4
185,4498,5
834,802,2
698,2367,1
577,4281,3
771,3748,4
373,2207,4
940,1424,2
473,1458,3
673,434,1
751,1242,5
829,2392,1
584,3265,2
508,3985,5
908,1953,4
944,2831,2
789,276,5
580,2405,4
564,544,3
601,4725,3
710,4501,3
887,3190,4
69,4462,1
679,4937,4
507,1809,4
765,3256,4
488,2111,4
82,290,3
161,2782,4
579,2535,2
778,3822,1
605,1851,1
536,2996,1
104,2682,4
945,1337,1
935,4434,5
666,67,4
665,1876,3
295,257,2
977,3705,1
85,1266,1
469,3903,5
135,4490,4
603,3261,4
306,1351,5
47,4399,1
946,1988,5
810,1113,3
205,4387,5
798,1162,3
26,4643,1
332,3151,3
489,1492,3
890,1321,4
630,247,3
913,3428,1
250,3771,5
9,3326,1
671,1541,2
213,481,2
396,2876,2
152,4249,3
700,4203,4
511,4838,4
288,989,4
384,3772,3
588,1591,2
894,3908,2
753,2477,1
428,2171,3
369,2866,5
666,2904,5
23,4313,3
703,54,2
990,2851,3
10,642,3
201,2029,3
744,872,4
206,1252,1
202,199,3
252,1912,2
726,255,2
115,4597,3
232,2522,2
641,2986,3
684,2458,2
896,4505,4
866,3354,1
395,3834,5
271,3479,1
758,4598,2
227,1633,2
648,1544,5
87,4865,1
300,312,1
975,2428,3
388,4310,3
938,4725,5
263,1668,1
478,3574,3
987,3033,1
244,2947,1
57,100,4
501,4143,5
368,4777,3
429,1377,5
240,2876,4
28,957,3
510,3720,3
87,4142,4
343,3604,3
36,1730,1
164,2972,3
883,32,2
457,1152,3
954,2278,4
237,1747,3
268,2491,3
802,4488,5
278,834,1
247,1185,2
572,4421,2
902,3091,2
964,3223,4
995,100,3
603,4237,5
827,909,2
460,3157,5
103,2090,5
499,4494,5
946,4495,4
56,971,5
567,4644,3
535,1050,4
114,1027,1
794,2152,2
323,1751,5
318,2466,4
359,1178,2
794,3061,3
491,196,4
804,2275,5
365,2847,1
699,1555,5
781,4296,1
526,896,1
161,2162,5
534,1190,2
462,726,2
720,697,5
257,4834,4
784,2370,2
761,1743,1
493,2889,5
124,4092,3
396,1260,5
587,4861,1
526,4641,1
738,359,2
420,565,3
653,1858,2
322,2152,1
870,1008,3
247,2764,4
377,4145,3
574,2159,1
200,2509,1
315,1615,2
189,420,3
545,3229,4
286,350,4
325,2218,1
498,1970,3
412,2755,5
740,1075,3
338,4303,1
544,691,1
317,503,5
592,3076,5
857,1593,4
800,3997,3
244,3294,1
353,3867,2
758,1511,5
43,4920,5
712,2389,2
954,122,3
388,2903,3
897,1956,1
103,1151,1
236,1363,2
227,3029,4
988,1481,3
331,4865,3
742,715,3
598,4617,5
819,3216,3
110,3492,2
747,1072,1
957,3881,4
245,475,1
277,1183,4
255,816,4
467,976,5
582,1384,1
564,2271,1
785,3406,4
88,4695,1
644,1757,4
227,680,5
196,4829,5
116,3304,5
161,3118,4
709,1004,1
537,4100,3
554,2632,2
829,4684,3
970,2409,5
211,171,1
770,3790,5
219,1471,3
796,1660,5
777,4667,4
188,342,4
266,456,3
707,2309,5
976,2187,3
898,3525,3
508,3269,4
828,3371,3
960,2463,3
37,1130,2
319,3047,3
505,730,2
907,928,3
306,4774,2
988,1503,4
696,616,2
74,1625,4
216,169,5
602,4703,5
272,1138,1
596,3679,5
82,3057,1
970,4624,1
